Rank,Track,Artist,Streams,year,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers
97,Like That (feat. Gucci Mane),Doja Cat,6646559,2020,Hot Pink,163173,TRUE,6,6237625
98,Selfish,Madison Beer,6609305,2020,Selfish,223270,FALSE,1,2921546
99,Beautiful People (feat. Khalid),Ed Sheeran,6468384,2020,No.6 Collaborations Project,197866,FALSE,1,78967872
100,Know Your Worth,Khalid,6459838,2020,Know Your Worth,181436,FALSE,1,13736355
101,My Oh My (feat. DaBaby),Camila Cabello,6452642,2020,Romance,170746,FALSE,4,21110469
102,Sigues Con El,Dímelo Flow,6223552,2020,Sigues Con El,226532,FALSE,1,220600
103,Vete,Bad Bunny,6206221,2020,YHLQMDLG,192024,TRUE,10,32304467
104,Believer,Imagine Dragons,6181146,2020,Evolve,204346,FALSE,4,33692509
105,OUT WEST (feat. Young Thug),JACKBOYS,6166732,2020,JACKBOYS,157712,TRUE,5,410997
106,In Your Eyes (feat. Alida),Robin Schulz,6166150,2020,In Your Eyes (feat. Alida),208222,FALSE,1,2701593
107,7 rings,Ariana Grande,6097919,2020,"thank u, next",178626,TRUE,10,61390454
108,Hola - Remix,Dalex,6080960,2020,Hola (Remix),249520,FALSE,1,3343819
109,rockstar (feat. 21 Savage),Post Malone,6050109,2020,beerbongs & bentleys,218146,TRUE,6,32192178
110,This City,Sam Fischer,6019665,2020,This City,194853,FALSE,1,101728
111,La Santa,Bad Bunny,6007968,2020,YHLQMDLG,206420,TRUE,4,32304467
112,P2,Lil Uzi Vert,5999393,2020,Eternal Atake,234626,TRUE,16,11220496
113,Moral of the Story,Ashe,5994349,2020,Moral of the Story,201083,TRUE,1,502189
114,Falling,Harry Styles,5989885,2020,Fine Line,240133,FALSE,6,14124053
115,Astronomia,Vicetone,5976691,2020,Astronomia,198095,FALSE,1,366726
116,Party Girl,StaySolidRocky,5808464,2020,Party Girl,147800,FALSE,1,144810
117,Happier,Marshmello,5799728,2020,Happier,214289,FALSE,1,30270515
118,Jocelyn Flores,XXXTENTACION,5792041,2020,17,119133,TRUE,2,26792113
119,Watermelon Sugar,Harry Styles,5737705,2020,Fine Line,174000,FALSE,2,14124053
120,BUTTERFLY EFFECT,Travis Scott,5710883,2020,ASTROWORLD,190557,FALSE,15,16143636
121,Lalala,Y2K,5703428,2020,Lalala,160626,TRUE,1,264413
122,SAD!,XXXTENTACION,5694271,2020,?,166605,TRUE,4,26792113
123,STARGAZING,Travis Scott,5655566,2020,ASTROWORLD,270714,TRUE,1,16143636
124,Ransom,Lil Tecca,5644895,2020,We Love You Tecca,131240,TRUE,1,3565561
125,Jangueo,Alex Rose,5625362,2020,LOST,259600,FALSE,1,1938183
126,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,5619658,2020,Suicidal (Remix) [feat. Juice WRLD],225857,TRUE,1,5851010
127,Turks (feat. Travis Scott),NAV,5594561,2020,Turks,161377,TRUE,1,2458760
128,Kings & Queens,Ava Max,5594220,2020,Kings & Queens,162398,FALSE,1,3294905
129,It's You,Ali Gatie,5587742,2020,YOU,212606,FALSE,1,1664688
130,Bohemian Rhapsody - Remastered 2011,Queen,5584426,2020,A Night At The Opera (2011 Remaster),354320,FALSE,11,33527593
131,eight(Prod.&Feat. SUGA of BTS),IU,5523117,2020,eight,167573,FALSE,1,3839853
132,Myron,Lil Uzi Vert,5512290,2020,Eternal Atake (Deluxe) - LUV vs. The World 2,224954,TRUE,1,11220496
133,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5503021,2020,Bandit (with YoungBoy Never Broke Again),189322,TRUE,1,17022072
134,Shape of You,Ed Sheeran,5502326,2020,÷ (Deluxe),233712,FALSE,4,78967872
135,MAMACITA,Black Eyed Peas,5492394,2020,MAMACITA,249142,TRUE,1,5601528
136,Without Me,Halsey,5443778,2020,Manic,201660,TRUE,9,14646339
137,No Idea,Don Toliver,5419166,2020,Heaven Or Hell,154424,FALSE,12,1391963
138,Say You Won't Let Go,James Arthur,5416806,2020,Back from the Edge,211466,FALSE,2,7893527
139,What A Man Gotta Do,Jonas Brothers,5406325,2020,What A Man Gotta Do,180644,FALSE,1,5155098
140,BOP,DaBaby,5380470,2020,KIRK,159714,TRUE,3,6512324
141,China,Anuel AA,5297896,2020,China,301714,FALSE,1,17104436
142,After Hours,The Weeknd,5283545,2020,After Hours,361026,FALSE,13,31348348
143,Perfect,Ed Sheeran,5273860,2020,÷ (Deluxe),263400,FALSE,5,78967872
144,Robbery,Juice WRLD,5269007,2020,Death Race For Love,240050,TRUE,8,17022072
145,Goodbyes (Feat. Young Thug),Post Malone,5261864,2020,Goodbyes (Feat. Young Thug),174960,TRUE,1,32192178
146,Boyfriend,Selena Gomez,5236730,2020,Rare (Deluxe),161188,FALSE,1,26725031
147,What If I Told You That I Love You,Ali Gatie,5234645,2020,What If I Told You That I Love You,193667,FALSE,1,1664688
148,Lose You To Love Me,Selena Gomez,5234321,2020,Rare,206458,FALSE,4,26725031
149,Get You The Moon (feat. Snøw),Kina,5192524,2020,Get You The Moon (feat. Snøw),179080,FALSE,1,623279
150,Bruises,Lewis Capaldi,5164480,2020,Divinely Uninspired To A Hellish Extent,220492,FALSE,2,7561393
151,Heartless,The Weeknd,5144519,2020,After Hours,198266,TRUE,7,31348348
152,Make You Mine,PUBLIC,5123667,2020,Make You Mine,232906,FALSE,2,156435
153,No Me Conoce - Remix,Jhay Cortez,5121512,2020,Famouz,309120,FALSE,2,1923429
154,Money In The Grave (Drake ft. Rick Ross),Drake,5090877,2020,The Best In The World Pack,205426,TRUE,2,54405324
155,Old Town Road - Remix,Lil Nas X,5062148,2020,7 EP,157066,FALSE,1,4587823
156,LA CANCIÓN,J Balvin,5037734,2020,OASIS,242573,FALSE,5,27317844
157,Fantasias,Rauw Alejandro,4980205,2020,Fantasias,199711,FALSE,1,4455103
158,Azul,J Balvin,4945248,2020,Colores,205933,FALSE,2,27317844
159,Muévelo,Nicky Jam,4941940,2020,Muévelo,194892,FALSE,1,14294286
160,July,Noah Cyrus,4937984,2020,July,156106,FALSE,1,841098
161,Sucker,Jonas Brothers,4916889,2020,Happiness Begins,181026,FALSE,1,5155098
162,Emotions,Ufo361,4901960,2020,Rich Rich,146012,FALSE,8,1653622
163,Wow.,Post Malone,4883168,2020,Hollywood's Bleeding,149546,TRUE,17,32192178
164,PTSD,G Herbo,4880524,2020,PTSD,232064,TRUE,7,1158736
165,Sweet but Psycho,Ava Max,4853520,2020,Sweet but Psycho,187436,FALSE,1,3294905
166,The Less I Know The Better,Tame Impala,4827206,2020,Currents,216320,TRUE,7,4844687
167,A Tu Merced,Bad Bunny,4808609,2020,YHLQMDLG,175918,FALSE,12,32304467
168,Never Seen the Rain,Tones And I,4800035,2020,Never Seen the Rain,200755,FALSE,1,2712221
169,Be Alright,Dean Lewis,4787224,2020,A Place We Knew,196493,TRUE,6,1577452
170,Sigues Con El - Remix,Arcangel,4786169,2020,Sigues Con El (Remix),189566,FALSE,1,6284492
171,FIND MY WAY,DaBaby,4753495,2020,BLAME IT ON BABY,139890,TRUE,6,6512324
172,Callaita,Bad Bunny,4699466,2020,Callaita,250533,TRUE,1,32304467
173,All of Me,John Legend,4695162,2020,Love In The Future (Expanded Edition),269560,FALSE,6,5613220
174,Keii,Anuel AA,4687605,2020,Keii,210000,FALSE,1,17104436
175,Youngblood,5 Seconds of Summer,4657273,2020,Youngblood (Deluxe),203417,FALSE,1,7382514
176,ocean eyes,Billie Eilish,4634049,2020,Ocean Eyes,200560,FALSE,1,41852475
177,Piece Of Your Heart,MEDUZA,4617971,2020,Piece Of Your Heart,152913,FALSE,1,408113
178,Higher Love,Kygo,4608955,2020,Higher Love,228267,FALSE,1,7372033
179,Can We Kiss Forever?,Kina,4603208,2020,Can We Kiss Forever?,187931,FALSE,1,623279
180,Moonlight,XXXTENTACION,4599661,2020,?,135090,TRUE,3,26792113
181,God's Plan,Drake,4565400,2020,Scorpion,198973,TRUE,5,54405324
182,Let Me Down Slowly,Alec Benjamin,4559687,2020,Narrated For You,169353,FALSE,4,2590985
183,Suicidal,YNW Melly,4554969,2020,Melly vs. Melvin,222997,TRUE,2,5851010
184,Eastside (with Halsey & Khalid),benny blanco,4543439,2020,FRIENDS KEEP SECRETS,170769,FALSE,1,763866
185,Dancing With A Stranger (with Normani),Sam Smith,4529858,2020,Dancing With A Stranger (with Normani),171029,FALSE,1,16161094
186,No Time To Die,Billie Eilish,4526241,2020,No Time To Die,242265,FALSE,1,41852475
187,I Like Me Better,Lauv,4488059,2020,I met you when I was 18. (the playlist),197436,FALSE,1,4160159
188,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4482336,2020,O Embaixador in Cariri (Ao Vivo),237516,FALSE,2,11897634
189,Por Primera Vez,Camilo,4478685,2020,Por Primera Vez,182708,FALSE,5,8383807
190,Better Now,Post Malone,4458437,2020,beerbongs & bentleys,231266,TRUE,9,32192178
191,Gimme Love,Joji,4447020,2020,Gimme Love,214557,FALSE,1,4380769
192,High Hopes,Panic! At The Disco,4445795,2020,Pray for the Wicked,190946,FALSE,4,10637557
193,"thank u, next",Ariana Grande,4427638,2020,"thank u, next",207320,TRUE,11,61390454
194,@ MEH,Playboi Carti,4420187,2020,@ MEH,166799,TRUE,1,4583301
195,Broke In A Minute,Tory Lanez,4402281,2020,The New Toronto 3,132023,TRUE,7,3621695
196,Fantasias - Remix,Rauw Alejandro,4401019,2020,Fantasias (Remix) [feat. Farruko & Lunay],267241,FALSE,1,4455103
197,If I Can't Have You,Shawn Mendes,4385384,2020,Shawn Mendes (Deluxe),191466,FALSE,3,32473361
198,Something Just Like This,The Chainsmokers,4383745,2020,Memories...Do Not Open,247160,FALSE,5,17742887
199,How Do You Sleep?,Sam Smith,4380280,2020,How Do You Sleep?,202204,FALSE,1,16161094
200,SUGAR,BROCKHAMPTON,4362442,2020,GINGER,204533,TRUE,2,1767697
1,Blinding Lights,The Weeknd,37363418,2020,After Hours,200040,FALSE,9,31348348
2,Stuck with U (with Justin Bieber),Ariana Grande,34310359,2020,Stuck with U,228482,FALSE,1,61390454
3,Roses - Imanbek Remix,SAINt JHN,32545783,2020,Roses (Imanbek Remix),176840,TRUE,1,694855
4,GOOBA,6ix9ine,30772787,2020,GOOBA,132303,TRUE,1,6419472
5,Toosie Slide,Drake,30578884,2020,Dark Lane Demo Tapes,247058,TRUE,5,54405324
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,29838252,2020,BLAME IT ON BABY,181733,TRUE,7,6512324
7,THE SCOTTS,THE SCOTTS,29548085,2020,THE SCOTTS,165977,TRUE,1,176306
8,death bed (coffee for your head),Powfu,27518769,2020,death bed (coffee for your head),173333,FALSE,1,848682
9,Don't Start Now,Dua Lipa,23981581,2020,Future Nostalgia,183290,FALSE,2,24169380
10,Dance Monkey,Tones And I,21616598,2020,Dance Monkey,209754,FALSE,1,2712221
11,Blueberry Faygo,Lil Mosey,21306486,2020,Certified Hitmaker,162546,TRUE,1,3549106
12,The Box,Roddy Ricch,21059016,2020,Please Excuse Me For Being Antisocial,196652,TRUE,2,6000547
13,Supalonely,BENEE,19613469,2020,STELLA & STEVE,223480,TRUE,2,609128
14,Break My Heart,Dua Lipa,18971509,2020,Future Nostalgia,221820,FALSE,9,24169380
15,Say So,Doja Cat,18673979,2020,Hot Pink,237893,TRUE,5,6237625
16,Intentions (feat. Quavo),Justin Bieber,16964632,2020,Changes,212866,FALSE,4,44672226
17,Falling,Trevor Daniel,16231798,2020,Nicotine,159381,FALSE,10,600702
18,Sunday Best,Surfaces,15885804,2020,Where the Light Is,158571,FALSE,7,680415
19,ily (i love you baby) (feat. Emilee),Surf Mesa,15718920,2020,ily (i love you baby) (feat. Emilee),176546,FALSE,1,124547
20,Savage Remix (feat. Beyoncé),Megan Thee Stallion,15254390,2020,Savage Remix (feat. Beyoncé),242000,TRUE,1,3963838
21,Someone You Loved,Lewis Capaldi,14889845,2020,Divinely Uninspired To A Hellish Extent,182160,FALSE,4,7561393
22,Be Kind (with Halsey),Marshmello,14857398,2020,Be Kind (with Halsey),172761,FALSE,1,30270515
23,Boss Bitch,Doja Cat,14391346,2020,Boss Bitch,134239,FALSE,1,6237625
24,goosebumps,Travis Scott,14354090,2020,Birds In The Trap Sing McKnight,243836,TRUE,9,16143636
25,Yo Perreo Sola,Bad Bunny,14297587,2020,YHLQMDLG,172127,FALSE,5,32304467
26,Circles,Post Malone,14056878,2020,Hollywood's Bleeding,215280,FALSE,6,32192178
27,Righteous,Juice WRLD,13902625,2020,Righteous,243356,TRUE,1,17022072
28,SICKO MODE,Travis Scott,13805213,2020,ASTROWORLD,312820,TRUE,3,16143636
29,ROXANNE,Arizona Zervas,13671664,2020,ROXANNE,163636,TRUE,1,598152
30,WHATS POPPIN,Jack Harlow,13160403,2020,Sweet Action,139741,TRUE,1,835625
31,In Your Eyes,The Weeknd,12860749,2020,After Hours,237520,TRUE,10,31348348
32,Safaera,Bad Bunny,12556407,2020,YHLQMDLG,295176,TRUE,14,32304467
33,Adore You,Harry Styles,12530272,2020,Fine Line,207133,FALSE,3,14124053
34,HIGHEST IN THE ROOM,Travis Scott,12459930,2020,HIGHEST IN THE ROOM,175720,TRUE,1,16143636
35,Tusa,KAROL G,12406822,2020,Tusa,200960,FALSE,1,15985784
36,Play Date,Melanie Martinez,12332699,2020,Cry Baby (Deluxe Edition),179867,TRUE,14,10004128
37,Say So (feat. Nicki Minaj),Doja Cat,11954551,2020,Say So (feat. Nicki Minaj),206220,TRUE,1,6237625
38,Physical,Dua Lipa,11738874,2020,Future Nostalgia,193829,FALSE,4,24169380
39,Life Is Good (feat. Drake),Future,11446205,2020,Life Is Good (feat. Drake),237735,TRUE,1,10104988
40,Before You Go,Lewis Capaldi,11324339,2020,Divinely Uninspired To A Hellish Extent (Extended Edition),215106,FALSE,13,7561393
41,Memories,Maroon 5,10992419,2020,Memories,189486,FALSE,1,30323494
42,Favorito,Camilo,10863458,2020,Por Primera Vez,209765,FALSE,3,8383807
43,If the World Was Ending - feat. Julia Michaels,JP Saxe,10814485,2020,If the World Was Ending (feat. Julia Michaels),208687,FALSE,1,242221
44,bad guy,Billie Eilish,10785686,2020,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",194087,FALSE,2,41852475
45,Fame,Apache 207,10785651,2020,Fame,173760,FALSE,1,1554532
46,Rojo,J Balvin,10730829,2020,Colores,150720,FALSE,3,27317844
47,PA' ROMPERLA,Bad Bunny,10729401,2020,LAS QUE NO IBAN A SALIR,194200,TRUE,5,32304467
48,BYE ME FUI,Bad Bunny,10719843,2020,LAS QUE NO IBAN A SALIR,178000,TRUE,3,32304467
49,Savage,Megan Thee Stallion,10692550,2020,Suga,155497,TRUE,2,3963838
50,Señorita,Shawn Mendes,10196646,2020,Shawn Mendes (Deluxe),190799,FALSE,1,32473361
51,Breaking Me,Topic,10181621,2020,Breaking Me,166793,FALSE,1,136108
52,Party Girl,StaySolidRocky,10025598,2020,Party Girl,147800,FALSE,1,144810
53,After Party,Don Toliver,9839405,2020,Heaven Or Hell,167915,TRUE,4,1391963
54,Skechers,DripReport,9391741,2020,Skechers,106000,TRUE,1,89902
55,everything i wanted,Billie Eilish,9362510,2020,everything i wanted,245425,FALSE,1,41852475
56,MÁS DE UNA CITA,Bad Bunny,9355315,2020,LAS QUE NO IBAN A SALIR,183520,TRUE,2,32304467
57,Godzilla (feat. Juice WRLD),Eminem,9320751,2020,Music To Be Murdered By,210800,TRUE,7,43728461
58,Pain 1993 (with Playboi Carti),Drake,9304173,2020,Dark Lane Demo Tapes,149077,TRUE,10,54405324
59,CANCIÓN CON YANDEL,Yandel,9167762,2020,LAS QUE NO IBAN A SALIR,209180,TRUE,4,4950633
60,BAD CON NICKY,Bad Bunny,8946009,2020,LAS QUE NO IBAN A SALIR,202240,TRUE,6,32304467
61,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8909990,2020,Hollywood's Bleeding,157560,FALSE,12,32192178
62,eight(Prod.&Feat. SUGA of BTS),IU,8721458,2020,eight,167573,FALSE,1,3839853
63,CÓMO SE SIENTE - Remix,Jhay Cortez,8701112,2020,CÓMO SE SIENTE (Remix),227520,TRUE,1,1923429
64,Ride It,Regard,8634581,2020,Ride It,157605,FALSE,1,130667
65,PORFA,Feid,8591194,2020,FERXXO (VOL 1: M.O.R),232653,FALSE,5,502626
66,lovely (with Khalid),Billie Eilish,8517737,2020,lovely (with Khalid),200185,FALSE,1,41852475
67,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8458729,2020,Walk Em Down (feat. Roddy Ricch),173288,TRUE,1,2975108
68,La Difícil,Bad Bunny,8305075,2020,YHLQMDLG,163084,TRUE,2,32304467
69,Amarillo,J Balvin,8128196,2020,Colores,157733,FALSE,1,27317844
70,Ignorantes,Bad Bunny,8037013,2020,YHLQMDLG,210606,TRUE,11,32304467
71,Tattoo,Rauw Alejandro,7945313,2020,Tattoo,202886,FALSE,1,4455103
72,I’m Ready (with Demi Lovato),Sam Smith,7884144,2020,I’m Ready (with Demi Lovato),200838,FALSE,1,16161094
73,Lucid Dreams,Juice WRLD,7793528,2020,Goodbye & Good Riddance,239835,TRUE,3,17022072
74,Salt,Ava Max,7679949,2020,Salt,180283,FALSE,1,3294905
75,Lose Control,MEDUZA,7641427,2020,Lose Control,168387,FALSE,1,408113
76,hot girl bummer,blackbear,7503895,2020,hot girl bummer,185093,TRUE,1,4087783
77,Si Veo a Tu Mamá,Bad Bunny,7496409,2020,YHLQMDLG,170971,FALSE,1,32304467
78,Elegí (feat. Dímelo Flow),Rauw Alejandro,7347714,2020,Elegí (feat. Dímelo Flow),197721,FALSE,1,4455103
79,I Don't Care (with Justin Bieber),Ed Sheeran,7326835,2020,No.6 Collaborations Project,219946,FALSE,6,78967872
80,Chicago Freestyle (feat. Giveon),Drake,7325480,2020,Dark Lane Demo Tapes,220487,TRUE,3,54405324
81,Morado,J Balvin,7248697,2020,Colores,200266,FALSE,5,27317844
82,BENDICIONES,Bad Bunny,7094892,2020,LAS QUE NO IBAN A SALIR,155060,FALSE,7,32304467
83,SI ELLA SALE,Bad Bunny,7055918,2020,LAS QUE NO IBAN A SALIR,143240,FALSE,1,32304467
84,Yummy,Justin Bieber,7008997,2020,Changes,208520,FALSE,5,44672226
85,RITMO (Bad Boys For Life),Black Eyed Peas,6929987,2020,RITMO (Bad Boys For Life),221714,TRUE,1,5601528
86,Turks (with Gunna & ft. Travis Scott),NAV,6920329,2020,Good Intentions,161319,TRUE,4,2458760
87,Diosa,Myke Towers,6892430,2020,Easy Money Baby,214013,TRUE,12,5021092
88,Like It Is,Kygo,6846373,2020,Like It Is,183067,FALSE,1,7372033
89,Shallow,Lady Gaga,6673513,2020,A Star Is Born Soundtrack,215733,FALSE,12,17071866
90,"10,000 Hours (with Justin Bieber)",Dan + Shay,6644796,2020,"10,000 Hours (with Justin Bieber)",167693,FALSE,1,2191938
91,High Fashion (feat. Mustard),Roddy Ricch,6586986,2020,Please Excuse Me For Being Antisocial,220486,TRUE,11,6000547
92,Level of Concern,Twenty One Pilots,6551571,2020,Level of Concern,220051,FALSE,1,20127214
93,MAMACITA,Black Eyed Peas,6496883,2020,MAMACITA,249142,TRUE,1,5601528
94,Ballin' (with Roddy Ricch),Mustard,6491540,2020,Perfect Ten,180434,TRUE,9,847305
95,when the party's over,Billie Eilish,6443268,2020,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196077,FALSE,7,41852475
96,BELIEVE IT,PARTYNEXTDOOR,6383160,2020,PARTYMOBILE,183219,TRUE,10,2924629
97,Like That (feat. Gucci Mane),Doja Cat,6377284,2020,Hot Pink,163173,TRUE,6,6237625
98,CITY OF ANGELS,24kGoldn,6366872,2020,DROPPED OUTTA COLLEGE,112493,FALSE,4,981370
99,You should be sad,Halsey,6336890,2020,Manic,205473,TRUE,4,14646339
100,7 rings,Ariana Grande,6332152,2020,"thank u, next",178626,TRUE,10,61390454
101,Selfish,Madison Beer,6319966,2020,Selfish,223270,FALSE,1,2921546
102,Beautiful People (feat. Khalid),Ed Sheeran,6302874,2020,No.6 Collaborations Project,197866,FALSE,1,78967872
103,Know Your Worth,Khalid,6222861,2020,Know Your Worth,181436,FALSE,1,13736355
104,My Oh My (feat. DaBaby),Camila Cabello,6211851,2020,Romance,170746,FALSE,4,21110469
105,Vete,Bad Bunny,6138303,2020,YHLQMDLG,192024,TRUE,10,32304467
106,Believer,Imagine Dragons,6093667,2020,Evolve,204346,FALSE,4,33692509
107,La Santa,Bad Bunny,5984082,2020,YHLQMDLG,206420,TRUE,4,32304467
108,Sigues Con El,Dímelo Flow,5971400,2020,Sigues Con El,226532,FALSE,1,220600
109,This City,Sam Fischer,5968242,2020,This City,194853,FALSE,1,101728
110,rockstar (feat. 21 Savage),Post Malone,5940537,2020,beerbongs & bentleys,218146,TRUE,6,32192178
111,In Your Eyes (feat. Alida),Robin Schulz,5937765,2020,In Your Eyes (feat. Alida),208222,FALSE,1,2701593
112,Hola - Remix,Dalex,5885042,2020,Hola (Remix),249520,FALSE,1,3343819
113,Kings & Queens,Ava Max,5882526,2020,Kings & Queens,162398,FALSE,1,3294905
114,Falling,Harry Styles,5864558,2020,Fine Line,240133,FALSE,6,14124053
115,P2,Lil Uzi Vert,5817807,2020,Eternal Atake,234626,TRUE,16,11220496
116,RONCA FREESTYLE,Bad Bunny,5784075,2020,LAS QUE NO IBAN A SALIR,150060,TRUE,9,32304467
117,Jocelyn Flores,XXXTENTACION,5774864,2020,17,119133,TRUE,2,26792113
118,Watermelon Sugar,Harry Styles,5724487,2020,Fine Line,174000,FALSE,2,14124053
119,Ransom,Lil Tecca,5657344,2020,We Love You Tecca,131240,TRUE,1,3565561
120,Happier,Marshmello,5650130,2020,Happier,214289,FALSE,1,30270515
121,SAD!,XXXTENTACION,5639603,2020,?,166605,TRUE,4,26792113
122,Astronomia,Vicetone,5600733,2020,Astronomia,198095,FALSE,1,366726
123,Bohemian Rhapsody - Remastered 2011,Queen,5556538,2020,A Night At The Opera (2011 Remaster),354320,FALSE,11,33527593
124,Lalala,Y2K,5540789,2020,Lalala,160626,TRUE,1,264413
125,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,5507832,2020,Suicidal (Remix) [feat. Juice WRLD],225857,TRUE,1,5851010
126,OUT WEST (feat. Young Thug),JACKBOYS,5479339,2020,JACKBOYS,157712,TRUE,5,410997
127,It's You,Ali Gatie,5459603,2020,YOU,212606,FALSE,1,1664688
128,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5449675,2020,Bandit (with YoungBoy Never Broke Again),189322,TRUE,1,17022072
129,Shape of You,Ed Sheeran,5442515,2020,÷ (Deluxe),233712,FALSE,4,78967872
130,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,5368705,2020,State of Emergency,214825,TRUE,2,2907601
131,EN CASITA,Bad Bunny,5364262,2020,LAS QUE NO IBAN A SALIR,176440,FALSE,10,32304467
132,Say You Won't Let Go,James Arthur,5354816,2020,Back from the Edge,211466,FALSE,2,7893527
133,Azul,J Balvin,5321389,2020,Colores,205933,FALSE,2,27317844
134,Robbery,Juice WRLD,5302802,2020,Death Race For Love,240050,TRUE,8,17022072
135,Perfect,Ed Sheeran,5293921,2020,÷ (Deluxe),263400,FALSE,5,78967872
136,LA CANCIÓN,J Balvin,5283764,2020,OASIS,242573,FALSE,5,27317844
137,Without Me,Halsey,5280206,2020,Manic,201660,TRUE,9,14646339
138,No Idea,Don Toliver,5274784,2020,Heaven Or Hell,154424,FALSE,12,1391963
139,Myron,Lil Uzi Vert,5262868,2020,Eternal Atake (Deluxe) - LUV vs. The World 2,224954,TRUE,1,11220496
140,Jangueo,Alex Rose,5243900,2020,LOST,259600,FALSE,1,1938183
141,BOP,DaBaby,5216779,2020,KIRK,159714,TRUE,3,6512324
142,What A Man Gotta Do,Jonas Brothers,5201665,2020,What A Man Gotta Do,180644,FALSE,1,5155098
143,China,Anuel AA,5165834,2020,China,301714,FALSE,1,17104436
144,Goodbyes (Feat. Young Thug),Post Malone,5128622,2020,Goodbyes (Feat. Young Thug),174960,TRUE,1,32192178
145,Lose You To Love Me,Selena Gomez,5097896,2020,Rare,206458,FALSE,4,26725031
